epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
244,658.103,1.22933,1.49702,1.10161,0.00313,0.59022,0.61213,0.53943,0.5404,0.30371,0.57092,0.45752,0.46476,0.21201,1.66625,1.89235,1.5034,0.00406,0,0.0003962,0.0003962,0.0003962
245,660.833,1.32836,1.66401,1.12372,0.00265,0.55125,0.61213,0.53943,0.5404,0.30371,0.57092,0.45752,0.46476,0.21201,1.66625,1.89235,1.5034,0.00406,0,0.0003896,0.0003896,0.0003896
246,663.571,1.18279,1.45115,1.10006,0.00302,0.54684,0.614,0.53312,0.55237,0.30754,0.55165,0.49211,0.47169,0.21298,1.66803,1.88817,1.47926,0.00418,0,0.000383,0.000383,0.000383
247,666.332,1.18472,1.4192,0.94309,0.00234,0.52001,0.614,0.53312,0.55237,0.30754,0.55165,0.49211,0.47169,0.21298,1.66803,1.88817,1.47926,0.00418,0,0.0003764,0.0003764,0.0003764
248,669.364,1.31695,1.55346,0.97413,0.00207,0.54123,0.614,0.53312,0.55237,0.30754,0.55165,0.49211,0.47169,0.21298,1.66803,1.88817,1.47926,0.00418,0,0.0003698,0.0003698,0.0003698
249,672.019,1.42974,1.60767,1.06315,0.0028,0.51407,0.614,0.53312,0.55237,0.30754,0.55165,0.49211,0.47169,0.21298,1.66803,1.88817,1.47926,0.00418,0,0.0003632,0.0003632,0.0003632
250,674.47,1.23427,1.47168,1.10832,0.003,0.5106,0.64669,0.52366,0.56021,0.30867,0.58933,0.47533,0.47604,0.21221,1.66749,1.92506,1.48342,0.00417,0,0.0003566,0.0003566,0.0003566
251,677.212,1.38448,1.56876,1.14254,0.00309,0.56446,0.64669,0.52366,0.56021,0.30867,0.58933,0.47533,0.47604,0.21221,1.66749,1.92506,1.48342,0.00417,0,0.00035,0.00035,0.00035
252,679.958,1.37593,1.7472,1.03964,0.00252,0.48703,0.64669,0.52366,0.56021,0.30867,0.58933,0.47533,0.47604,0.21221,1.66749,1.92506,1.48342,0.00417,0,0.0003434,0.0003434,0.0003434
253,682.74,1.23199,1.43511,1.0427,0.00252,0.4918,0.64669,0.52366,0.56021,0.30867,0.58933,0.47533,0.47604,0.21221,1.66749,1.92506,1.48342,0.00417,0,0.0003368,0.0003368,0.0003368
254,685.86,1.67159,1.81626,1.08797,0.00216,0.52237,0.62268,0.53312,0.56439,0.30559,0.58021,0.46653,0.47495,0.21394,1.67169,1.92298,1.47588,0.00414,0,0.0003302,0.0003302,0.0003302
255,688.21,1.03163,1.41226,1.1956,0.00327,0.46605,0.62268,0.53312,0.56439,0.30559,0.58021,0.46653,0.47495,0.21394,1.67169,1.92298,1.47588,0.00414,0,0.0003236,0.0003236,0.0003236
256,690.592,1.24503,1.51505,1.10692,0.00314,0.48305,0.62268,0.53312,0.56439,0.30559,0.58021,0.46653,0.47495,0.21394,1.67169,1.92298,1.47588,0.00414,0,0.000317,0.000317,0.000317
257,693.306,1.23344,1.58513,1.07211,0.00302,0.55825,0.62268,0.53312,0.56439,0.30559,0.58021,0.46653,0.47495,0.21394,1.67169,1.92298,1.47588,0.00414,0,0.0003104,0.0003104,0.0003104
258,696.043,1.32889,1.49719,1.08473,0.00245,0.45857,0.61908,0.54857,0.56376,0.30501,0.55012,0.48605,0.4679,0.2141,1.68104,1.87771,1.45603,0.0042,0,0.0003038,0.0003038,0.0003038
259,698.388,1.15037,1.40971,1.11087,0.0027,0.42514,0.61908,0.54857,0.56376,0.30501,0.55012,0.48605,0.4679,0.2141,1.68104,1.87771,1.45603,0.0042,0,0.0002972,0.0002972,0.0002972
260,701.272,1.47967,1.68607,1.04611,0.00225,0.58121,0.61908,0.54857,0.56376,0.30501,0.55012,0.48605,0.4679,0.2141,1.68104,1.87771,1.45603,0.0042,0,0.0002906,0.0002906,0.0002906
261,703.81,1.18933,1.37441,1.16109,0.0027,0.50396,0.61908,0.54857,0.56376,0.30501,0.55012,0.48605,0.4679,0.2141,1.68104,1.87771,1.45603,0.0042,0,0.000284,0.000284,0.000284
262,706.337,1.23102,1.47799,1.01439,0.00262,0.45894,0.63978,0.53628,0.56185,0.3062,0.57249,0.48265,0.48287,0.21818,1.66626,1.86612,1.46049,0.00414,0,0.0002774,0.0002774,0.0002774
263,709.065,1.61268,1.70534,1.08288,0.00245,0.48346,0.63978,0.53628,0.56185,0.3062,0.57249,0.48265,0.48287,0.21818,1.66626,1.86612,1.46049,0.00414,0,0.0002708,0.0002708,0.0002708
264,711.559,1.26125,1.63696,1.07685,0.00289,0.51567,0.63978,0.53628,0.56185,0.3062,0.57249,0.48265,0.48287,0.21818,1.66626,1.86612,1.46049,0.00414,0,0.0002642,0.0002642,0.0002642
265,714.288,1.39743,1.60367,1.08099,0.00268,0.5372,0.63978,0.53628,0.56185,0.3062,0.57249,0.48265,0.48287,0.21818,1.66626,1.86612,1.46049,0.00414,0,0.0002576,0.0002576,0.0002576
266,717.113,1.26543,1.59711,1.006,0.00252,0.51097,0.62202,0.54259,0.56377,0.30903,0.5595,0.48896,0.47756,0.21522,1.65841,1.8772,1.45994,0.00409,0,0.000251,0.000251,0.000251
267,719.68,1.2367,1.59058,1.07296,0.00343,0.55026,0.62202,0.54259,0.56377,0.30903,0.5595,0.48896,0.47756,0.21522,1.65841,1.8772,1.45994,0.00409,0,0.0002444,0.0002444,0.0002444
268,722.417,1.32082,1.50336,1.0117,0.00267,0.50243,0.62202,0.54259,0.56377,0.30903,0.5595,0.48896,0.47756,0.21522,1.65841,1.8772,1.45994,0.00409,0,0.0002378,0.0002378,0.0002378
269,724.951,1.27009,1.56539,1.03761,0.00271,0.49278,0.62202,0.54259,0.56377,0.30903,0.5595,0.48896,0.47756,0.21522,1.65841,1.8772,1.45994,0.00409,0,0.0002312,0.0002312,0.0002312
270,727.514,1.14385,1.3996,1.10369,0.00288,0.51378,0.65194,0.5377,0.57507,0.3071,0.56835,0.47319,0.47697,0.21556,1.65388,1.88185,1.45599,0.00405,0,0.0002246,0.0002246,0.0002246
271,730.436,1.34943,1.54265,0.92878,0.00212,0.49637,0.65194,0.5377,0.57507,0.3071,0.56835,0.47319,0.47697,0.21556,1.65388,1.88185,1.45599,0.00405,0,0.000218,0.000218,0.000218
272,732.938,1.06339,1.31491,1.11862,0.00292,0.49238,0.65194,0.5377,0.57507,0.3071,0.56835,0.47319,0.47697,0.21556,1.65388,1.88185,1.45599,0.00405,0,0.0002114,0.0002114,0.0002114
273,735.579,1.21289,1.55846,1.07653,0.00297,0.49289,0.65194,0.5377,0.57507,0.3071,0.56835,0.47319,0.47697,0.21556,1.65388,1.88185,1.45599,0.00405,0,0.0002048,0.0002048,0.0002048
274,738.366,1.32491,1.59145,1.025,0.00248,0.48504,0.63934,0.54804,0.57431,0.30824,0.5557,0.47634,0.46925,0.21219,1.65785,1.88585,1.43885,0.00402,0,0.0001982,0.0001982,0.0001982
275,741.023,1.32865,1.59367,1.02142,0.00254,0.49031,0.63934,0.54804,0.57431,0.30824,0.5557,0.47634,0.46925,0.21219,1.65785,1.88585,1.43885,0.00402,0,0.0001916,0.0001916,0.0001916
276,743.875,1.457,1.61539,1.36302,0.00331,0.47848,0.63934,0.54804,0.57431,0.30824,0.5557,0.47634,0.46925,0.21219,1.65785,1.88585,1.43885,0.00402,0,0.000185,0.000185,0.000185
277,746.641,1.2382,1.50159,0.9314,0.0022,0.53951,0.63934,0.54804,0.57431,0.30824,0.5557,0.47634,0.46925,0.21219,1.65785,1.88585,1.43885,0.00402,0,0.0001784,0.0001784,0.0001784
278,749.09,1.21995,1.42002,1.0763,0.00301,0.44747,0.64619,0.54159,0.57676,0.31194,0.563,0.46738,0.46712,0.21035,1.64346,1.89096,1.44206,0.00402,0,0.0001718,0.0001718,0.0001718
279,751.646,1.19884,1.57902,1.06245,0.00269,0.50105,0.64619,0.54159,0.57676,0.31194,0.563,0.46738,0.46712,0.21035,1.64346,1.89096,1.44206,0.00402,0,0.0001652,0.0001652,0.0001652
280,754.215,1.3966,1.65288,1.10955,0.00272,0.4498,0.64619,0.54159,0.57676,0.31194,0.563,0.46738,0.46712,0.21035,1.64346,1.89096,1.44206,0.00402,0,0.0001586,0.0001586,0.0001586
281,756.842,1.19742,1.48044,1.04906,0.00272,0.5119,0.64619,0.54159,0.57676,0.31194,0.563,0.46738,0.46712,0.21035,1.64346,1.89096,1.44206,0.00402,0,0.000152,0.000152,0.000152
282,759.349,1.10626,1.50841,0.97328,0.00246,0.44279,0.64537,0.53389,0.57492,0.31034,0.57018,0.46372,0.46089,0.20551,1.6525,1.89476,1.43483,0.00401,0,0.0001454,0.0001454,0.0001454
283,762.054,1.20569,1.44978,0.89371,0.00244,0.52372,0.64537,0.53389,0.57492,0.31034,0.57018,0.46372,0.46089,0.20551,1.6525,1.89476,1.43483,0.00401,0,0.0001388,0.0001388,0.0001388
284,764.689,1.27137,1.65491,1.06767,0.00267,0.47726,0.64537,0.53389,0.57492,0.31034,0.57018,0.46372,0.46089,0.20551,1.6525,1.89476,1.43483,0.00401,0,0.0001322,0.0001322,0.0001322
285,767.475,1.21803,1.35373,0.91056,0.00224,0.52944,0.64537,0.53389,0.57492,0.31034,0.57018,0.46372,0.46089,0.20551,1.6525,1.89476,1.43483,0.00401,0,0.0001256,0.0001256,0.0001256
286,769.862,1.01005,1.37481,1.17622,0.00408,0.54707,0.66865,0.54109,0.5772,0.30898,0.57474,0.46472,0.45405,0.20211,1.63559,1.89292,1.44267,0.00404,0,0.000119,0.000119,0.000119
287,772.537,1.1667,1.45201,1.06298,0.00268,0.48023,0.66865,0.54109,0.5772,0.30898,0.57474,0.46472,0.45405,0.20211,1.63559,1.89292,1.44267,0.00404,0,0.0001124,0.0001124,0.0001124
288,775.153,1.45898,1.79227,1.14573,0.00307,0.52641,0.66865,0.54109,0.5772,0.30898,0.57474,0.46472,0.45405,0.20211,1.63559,1.89292,1.44267,0.00404,0,0.0001058,0.0001058,0.0001058
289,777.8,1.10459,1.32255,1.1273,0.00366,0.54826,0.66865,0.54109,0.5772,0.30898,0.57474,0.46472,0.45405,0.20211,1.63559,1.89292,1.44267,0.00404,0,9.92e-05,9.92e-05,9.92e-05
290,780.67,1.52421,1.84409,1.08949,0.00253,0.55892,0.67427,0.53546,0.58029,0.31017,0.58046,0.4511,0.45282,0.20359,1.64242,1.89322,1.42457,0.00404,0,9.26e-05,9.26e-05,9.26e-05
291,783.031,1.30135,1.47633,1.19926,0.00317,0.70414,0.67427,0.53546,0.58029,0.31017,0.58046,0.4511,0.45282,0.20359,1.64242,1.89322,1.42457,0.00404,0,8.6e-05,8.6e-05,8.6e-05
292,785.175,1.34374,1.70768,1.34132,0.00392,0.50494,0.67427,0.53546,0.58029,0.31017,0.58046,0.4511,0.45282,0.20359,1.64242,1.89322,1.42457,0.00404,0,7.94e-05,7.94e-05,7.94e-05
293,787.415,1.19492,1.42794,1.37803,0.0037,0.79274,0.67427,0.53546,0.58029,0.31017,0.58046,0.4511,0.45282,0.20359,1.64242,1.89322,1.42457,0.00404,0,7.28e-05,7.28e-05,7.28e-05
294,789.728,1.33057,1.72369,1.37612,0.00356,0.91993,0.63469,0.56151,0.58533,0.30971,0.54295,0.47003,0.44807,0.2001,1.65422,1.88785,1.4477,0.004,0,6.62e-05,6.62e-05,6.62e-05
295,791.961,1.44203,1.71386,1.49907,0.00335,0.84115,0.63469,0.56151,0.58533,0.30971,0.54295,0.47003,0.44807,0.2001,1.65422,1.88785,1.4477,0.004,0,5.96e-05,5.96e-05,5.96e-05
296,794.093,1.39497,1.68935,1.33335,0.00307,1.00544,0.63469,0.56151,0.58533,0.30971,0.54295,0.47003,0.44807,0.2001,1.65422,1.88785,1.4477,0.004,0,5.3e-05,5.3e-05,5.3e-05
297,796.242,1.12837,1.3768,1.17817,0.00297,0.56982,0.63469,0.56151,0.58533,0.30971,0.54295,0.47003,0.44807,0.2001,1.65422,1.88785,1.4477,0.004,0,4.64e-05,4.64e-05,4.64e-05
298,798.451,1.12286,1.36285,1.48424,0.00386,0.7645,0.60807,0.58241,0.57651,0.30201,0.5501,0.46286,0.44293,0.19781,1.67239,1.89636,1.46349,0.00398,0,3.98e-05,3.98e-05,3.98e-05
299,800.616,0.99949,1.39649,1.69839,0.00426,0.55223,0.60807,0.58241,0.57651,0.30201,0.5501,0.46286,0.44293,0.19781,1.67239,1.89636,1.46349,0.00398,0,3.32e-05,3.32e-05,3.32e-05
300,802.809,1.07702,1.51415,1.54058,0.00438,0.52927,0.60807,0.58241,0.57651,0.30201,0.5501,0.46286,0.44293,0.19781,1.67239,1.89636,1.46349,0.00398,0,2.66e-05,2.66e-05,2.66e-05
