epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
123,266.302,1.47739,1.89924,1.59835,0.00458,0.59575,0.45955,0.50789,0.42466,0.20112,0.40625,0.45426,0.33461,0.12624,1.96675,2.3952,1.66182,0.00485,0,0.0011948,0.0011948,0.0011948
124,268.48,1.72437,1.93736,1.26126,0.00324,0.62577,0.45955,0.50789,0.42466,0.20112,0.40625,0.45426,0.33461,0.12624,1.96675,2.3952,1.66182,0.00485,0,0.0011882,0.0011882,0.0011882
125,270.768,1.73795,1.92366,1.29267,0.00331,0.63743,0.45955,0.50789,0.42466,0.20112,0.40625,0.45426,0.33461,0.12624,1.96675,2.3952,1.66182,0.00485,0,0.0011816,0.0011816,0.0011816
126,272.792,1.53641,1.96849,1.59663,0.00419,0.58619,0.45382,0.5205,0.43026,0.20235,0.38773,0.43849,0.32777,0.10998,1.95748,2.37768,1.65904,0.00487,0,0.001175,0.001175,0.001175
127,274.861,1.56552,1.85188,1.33278,0.00348,0.61115,0.45382,0.5205,0.43026,0.20235,0.38773,0.43849,0.32777,0.10998,1.95748,2.37768,1.65904,0.00487,0,0.0011684,0.0011684,0.0011684
128,277.155,1.82743,2.01175,1.28223,0.00307,0.56988,0.45382,0.5205,0.43026,0.20235,0.38773,0.43849,0.32777,0.10998,1.95748,2.37768,1.65904,0.00487,0,0.0011618,0.0011618,0.0011618
129,279.229,1.70818,2.07062,1.34825,0.00362,0.58409,0.45382,0.5205,0.43026,0.20235,0.38773,0.43849,0.32777,0.10998,1.95748,2.37768,1.65904,0.00487,0,0.0011552,0.0011552,0.0011552
130,281.368,1.77366,2.18498,1.49297,0.00425,0.53228,0.45456,0.4858,0.43668,0.20972,0.39381,0.43533,0.3379,0.11516,1.95498,2.29198,1.63984,0.00474,0,0.0011486,0.0011486,0.0011486
131,283.476,1.55088,1.98724,1.39906,0.00381,0.55993,0.45456,0.4858,0.43668,0.20972,0.39381,0.43533,0.3379,0.11516,1.95498,2.29198,1.63984,0.00474,0,0.001142,0.001142,0.001142
132,285.642,1.70666,2.00355,1.41894,0.00381,0.62555,0.45456,0.4858,0.43668,0.20972,0.39381,0.43533,0.3379,0.11516,1.95498,2.29198,1.63984,0.00474,0,0.0011354,0.0011354,0.0011354
133,287.864,1.71577,1.97574,1.30135,0.00336,0.62089,0.45456,0.4858,0.43668,0.20972,0.39381,0.43533,0.3379,0.11516,1.95498,2.29198,1.63984,0.00474,0,0.0011288,0.0011288,0.0011288
134,289.982,1.52824,1.71561,1.2723,0.00332,0.54053,0.47558,0.48265,0.41984,0.20677,0.40409,0.41009,0.34312,0.12057,1.99318,2.2875,1.60637,0.00486,0,0.0011222,0.0011222,0.0011222
135,292.179,1.84988,2.06789,1.35446,0.00344,0.6475,0.47558,0.48265,0.41984,0.20677,0.40409,0.41009,0.34312,0.12057,1.99318,2.2875,1.60637,0.00486,0,0.0011156,0.0011156,0.0011156
136,294.4,1.8134,1.89707,1.34637,0.00339,0.57802,0.47558,0.48265,0.41984,0.20677,0.40409,0.41009,0.34312,0.12057,1.99318,2.2875,1.60637,0.00486,0,0.001109,0.001109,0.001109
137,296.564,1.66505,1.96038,1.32292,0.00353,0.58518,0.47558,0.48265,0.41984,0.20677,0.40409,0.41009,0.34312,0.12057,1.99318,2.2875,1.60637,0.00486,0,0.0011024,0.0011024,0.0011024
138,298.653,1.60781,1.75861,1.44142,0.00363,0.50128,0.49415,0.51771,0.4534,0.21648,0.40612,0.48896,0.37166,0.13718,1.95754,2.29788,1.54907,0.00479,0,0.0010958,0.0010958,0.0010958
139,300.815,1.5795,1.71682,1.22287,0.00307,0.55412,0.49415,0.51771,0.4534,0.21648,0.40612,0.48896,0.37166,0.13718,1.95754,2.29788,1.54907,0.00479,0,0.0010892,0.0010892,0.0010892
140,303.093,1.63178,1.85827,1.20279,0.00309,0.64509,0.49415,0.51771,0.4534,0.21648,0.40612,0.48896,0.37166,0.13718,1.95754,2.29788,1.54907,0.00479,0,0.0010826,0.0010826,0.0010826
141,304.857,1.59261,1.94406,1.63511,0.00473,0.55616,0.49415,0.51771,0.4534,0.21648,0.40612,0.48896,0.37166,0.13718,1.95754,2.29788,1.54907,0.00479,0,0.001076,0.001076,0.001076
142,307.063,1.67469,1.9994,1.31368,0.00362,0.61568,0.51621,0.53628,0.51321,0.22897,0.44569,0.47003,0.39368,0.15408,1.93396,2.23539,1.53585,0.00495,0,0.0010694,0.0010694,0.0010694
143,309.305,1.81151,2.09794,1.35641,0.00367,0.62338,0.51621,0.53628,0.51321,0.22897,0.44569,0.47003,0.39368,0.15408,1.93396,2.23539,1.53585,0.00495,0,0.0010628,0.0010628,0.0010628
144,311.554,1.46362,1.69861,1.15325,0.00309,0.57569,0.51621,0.53628,0.51321,0.22897,0.44569,0.47003,0.39368,0.15408,1.93396,2.23539,1.53585,0.00495,0,0.0010562,0.0010562,0.0010562
145,313.835,1.50057,1.69672,1.21527,0.00339,0.63507,0.51621,0.53628,0.51321,0.22897,0.44569,0.47003,0.39368,0.15408,1.93396,2.23539,1.53585,0.00495,0,0.0010496,0.0010496,0.0010496
146,316.117,1.81011,2.00922,1.34386,0.00364,0.5654,0.53842,0.53943,0.51839,0.23642,0.47545,0.47634,0.40176,0.15091,1.9478,2.23743,1.49861,0.00481,0,0.001043,0.001043,0.001043
147,318.254,1.46275,1.66073,1.19032,0.00324,0.49328,0.53842,0.53943,0.51839,0.23642,0.47545,0.47634,0.40176,0.15091,1.9478,2.23743,1.49861,0.00481,0,0.0010364,0.0010364,0.0010364
148,320.229,1.41293,1.74267,1.29119,0.00425,0.51335,0.53842,0.53943,0.51839,0.23642,0.47545,0.47634,0.40176,0.15091,1.9478,2.23743,1.49861,0.00481,0,0.0010298,0.0010298,0.0010298
149,322.305,1.67127,1.70083,1.25683,0.00373,0.5604,0.53842,0.53943,0.51839,0.23642,0.47545,0.47634,0.40176,0.15091,1.9478,2.23743,1.49861,0.00481,0,0.0010232,0.0010232,0.0010232
150,324.372,1.52746,1.697,1.42041,0.00429,0.533,0.54638,0.5142,0.49278,0.22952,0.45474,0.43672,0.36346,0.1368,1.9483,2.25229,1.48403,0.00492,0,0.0010166,0.0010166,0.0010166
151,326.401,1.42364,1.80579,1.44371,0.00457,0.63511,0.54638,0.5142,0.49278,0.22952,0.45474,0.43672,0.36346,0.1368,1.9483,2.25229,1.48403,0.00492,0,0.00101,0.00101,0.00101
152,328.627,1.62587,1.83029,1.2508,0.00314,0.58507,0.54638,0.5142,0.49278,0.22952,0.45474,0.43672,0.36346,0.1368,1.9483,2.25229,1.48403,0.00492,0,0.0010034,0.0010034,0.0010034
153,330.764,1.57041,1.92808,1.2355,0.00309,0.58561,0.54638,0.5142,0.49278,0.22952,0.45474,0.43672,0.36346,0.1368,1.9483,2.25229,1.48403,0.00492,0,0.0009968,0.0009968,0.0009968
154,332.76,1.51732,1.97388,1.23499,0.00371,0.52377,0.49199,0.52681,0.48157,0.23186,0.41566,0.45741,0.35983,0.13174,1.92416,2.20294,1.51612,0.00482,0,0.0009902,0.0009902,0.0009902
155,335.245,1.88383,1.93972,1.29086,0.00287,0.59883,0.49199,0.52681,0.48157,0.23186,0.41566,0.45741,0.35983,0.13174,1.92416,2.20294,1.51612,0.00482,0,0.0009836,0.0009836,0.0009836
156,337.245,1.49828,1.67827,1.28611,0.0038,0.53102,0.49199,0.52681,0.48157,0.23186,0.41566,0.45741,0.35983,0.13174,1.92416,2.20294,1.51612,0.00482,0,0.000977,0.000977,0.000977
157,339.4,1.71995,1.82659,1.29496,0.00358,0.57716,0.49199,0.52681,0.48157,0.23186,0.41566,0.45741,0.35983,0.13174,1.92416,2.20294,1.51612,0.00482,0,0.0009704,0.0009704,0.0009704
158,341.65,1.74105,1.91421,1.24674,0.0031,0.60388,0.49424,0.54565,0.495,0.23389,0.42399,0.45426,0.36244,0.13042,1.90981,2.21053,1.5203,0.00478,0,0.0009638,0.0009638,0.0009638
159,343.843,1.70727,2.01486,1.22295,0.0033,0.55036,0.49424,0.54565,0.495,0.23389,0.42399,0.45426,0.36244,0.13042,1.90981,2.21053,1.5203,0.00478,0,0.0009572,0.0009572,0.0009572
160,346.017,1.63903,1.84168,1.16518,0.00328,0.65849,0.49424,0.54565,0.495,0.23389,0.42399,0.45426,0.36244,0.13042,1.90981,2.21053,1.5203,0.00478,0,0.0009506,0.0009506,0.0009506
161,348.356,1.85403,1.9571,1.32439,0.00325,0.57047,0.49424,0.54565,0.495,0.23389,0.42399,0.45426,0.36244,0.13042,1.90981,2.21053,1.5203,0.00478,0,0.000944,0.000944,0.000944
162,350.549,1.66958,1.76922,1.23361,0.00338,0.51126,0.48687,0.5142,0.47922,0.22922,0.44314,0.45426,0.39054,0.14875,1.93459,2.27173,1.54254,0.00469,0,0.0009374,0.0009374,0.0009374
163,352.674,1.77126,1.82496,1.30695,0.00339,0.53481,0.48687,0.5142,0.47922,0.22922,0.44314,0.45426,0.39054,0.14875,1.93459,2.27173,1.54254,0.00469,0,0.0009308,0.0009308,0.0009308
164,354.798,1.72573,1.95301,1.29488,0.0034,0.59936,0.48687,0.5142,0.47922,0.22922,0.44314,0.45426,0.39054,0.14875,1.93459,2.27173,1.54254,0.00469,0,0.0009242,0.0009242,0.0009242
165,356.659,1.39326,1.7553,1.60508,0.00507,0.56503,0.48687,0.5142,0.47922,0.22922,0.44314,0.45426,0.39054,0.14875,1.93459,2.27173,1.54254,0.00469,0,0.0009176,0.0009176,0.0009176
166,358.613,1.26321,1.55554,1.22036,0.0039,0.5575,0.50597,0.49842,0.4878,0.23193,0.44767,0.4511,0.3948,0.15837,1.94413,2.27687,1.54757,0.00467,0,0.000911,0.000911,0.000911
167,360.611,1.54804,1.80075,1.31989,0.00338,0.55193,0.50597,0.49842,0.4878,0.23193,0.44767,0.4511,0.3948,0.15837,1.94413,2.27687,1.54757,0.00467,0,0.0009044,0.0009044,0.0009044
168,362.83,1.73617,2.01575,1.25514,0.00291,0.58083,0.50597,0.49842,0.4878,0.23193,0.44767,0.4511,0.3948,0.15837,1.94413,2.27687,1.54757,0.00467,0,0.0008978,0.0008978,0.0008978
169,364.968,1.49967,1.67909,1.18816,0.00312,0.56756,0.50597,0.49842,0.4878,0.23193,0.44767,0.4511,0.3948,0.15837,1.94413,2.27687,1.54757,0.00467,0,0.0008912,0.0008912,0.0008912
170,367.173,1.72551,2.0688,1.2759,0.00349,0.57569,0.53746,0.49527,0.493,0.22063,0.45021,0.45206,0.39206,0.16077,1.95123,2.26795,1.56653,0.00491,0,0.0008846,0.0008846,0.0008846
171,369.304,1.67294,1.7595,1.16407,0.00298,0.68766,0.53746,0.49527,0.493,0.22063,0.45021,0.45206,0.39206,0.16077,1.95123,2.26795,1.56653,0.00491,0,0.000878,0.000878,0.000878
172,371.472,1.72602,1.80096,1.20856,0.0032,0.52569,0.53746,0.49527,0.493,0.22063,0.45021,0.45206,0.39206,0.16077,1.95123,2.26795,1.56653,0.00491,0,0.0008714,0.0008714,0.0008714
173,373.703,1.6578,1.76016,1.13588,0.00302,0.54027,0.53746,0.49527,0.493,0.22063,0.45021,0.45206,0.39206,0.16077,1.95123,2.26795,1.56653,0.00491,0,0.0008648,0.0008648,0.0008648
174,375.704,1.41369,1.58693,1.18445,0.0038,0.53421,0.52984,0.47319,0.47186,0.21539,0.46049,0.44479,0.38179,0.15844,1.94659,2.23591,1.5804,0.00491,0,0.0008582,0.0008582,0.0008582
175,377.931,1.4656,1.54404,1.03649,0.00286,0.49739,0.52984,0.47319,0.47186,0.21539,0.46049,0.44479,0.38179,0.15844,1.94659,2.23591,1.5804,0.00491,0,0.0008516,0.0008516,0.0008516
176,379.927,1.51379,1.77307,1.19714,0.00391,0.6413,0.52984,0.47319,0.47186,0.21539,0.46049,0.44479,0.38179,0.15844,1.94659,2.23591,1.5804,0.00491,0,0.000845,0.000845,0.000845
177,382,1.7482,1.88179,1.21031,0.00318,0.51422,0.52984,0.47319,0.47186,0.21539,0.46049,0.44479,0.38179,0.15844,1.94659,2.23591,1.5804,0.00491,0,0.0008384,0.0008384,0.0008384
178,384.151,1.65777,1.958,1.19386,0.00355,0.56365,0.51057,0.46688,0.46536,0.21986,0.42995,0.41325,0.354,0.14944,1.90678,2.24354,1.58077,0.00481,0,0.0008318,0.0008318,0.0008318
179,386.244,1.57128,1.89677,1.34107,0.0034,0.58955,0.51057,0.46688,0.46536,0.21986,0.42995,0.41325,0.354,0.14944,1.90678,2.24354,1.58077,0.00481,0,0.0008252,0.0008252,0.0008252
180,388.353,1.5337,1.90944,1.19917,0.00368,0.55199,0.51057,0.46688,0.46536,0.21986,0.42995,0.41325,0.354,0.14944,1.90678,2.24354,1.58077,0.00481,0,0.0008186,0.0008186,0.0008186
181,390.451,1.3869,1.65213,1.05626,0.00296,0.53802,0.51057,0.46688,0.46536,0.21986,0.42995,0.41325,0.354,0.14944,1.90678,2.24354,1.58077,0.00481,0,0.000812,0.000812,0.000812
182,392.674,1.63358,1.99377,1.18319,0.00296,0.64197,0.54088,0.45339,0.47255,0.22452,0.45355,0.39013,0.36697,0.14213,1.91415,2.24805,1.55803,0.00507,0,0.0008054,0.0008054,0.0008054
183,394.594,1.39277,1.59628,1.11722,0.00365,0.50269,0.54088,0.45339,0.47255,0.22452,0.45355,0.39013,0.36697,0.14213,1.91415,2.24805,1.55803,0.00507,0,0.0007988,0.0007988,0.0007988
184,396.704,1.47387,1.54334,1.07437,0.00286,0.60335,0.54088,0.45339,0.47255,0.22452,0.45355,0.39013,0.36697,0.14213,1.91415,2.24805,1.55803,0.00507,0,0.0007922,0.0007922,0.0007922
185,398.852,1.65025,1.92619,1.17474,0.00318,0.5509,0.54088,0.45339,0.47255,0.22452,0.45355,0.39013,0.36697,0.14213,1.91415,2.24805,1.55803,0.00507,0,0.0007856,0.0007856,0.0007856
186,400.994,1.61898,1.99412,1.17871,0.00331,0.51436,0.56784,0.44164,0.49148,0.22886,0.40013,0.41956,0.34084,0.12821,1.92026,2.2779,1.56313,0.00493,0,0.000779,0.000779,0.000779
187,403.308,1.87861,2.16947,1.25322,0.00318,0.61341,0.56784,0.44164,0.49148,0.22886,0.40013,0.41956,0.34084,0.12821,1.92026,2.2779,1.56313,0.00493,0,0.0007724,0.0007724,0.0007724
188,405.538,1.6217,1.88963,1.13833,0.00319,0.63669,0.56784,0.44164,0.49148,0.22886,0.40013,0.41956,0.34084,0.12821,1.92026,2.2779,1.56313,0.00493,0,0.0007658,0.0007658,0.0007658
189,407.832,1.53094,1.77854,1.12518,0.00277,0.54181,0.56784,0.44164,0.49148,0.22886,0.40013,0.41956,0.34084,0.12821,1.92026,2.2779,1.56313,0.00493,0,0.0007592,0.0007592,0.0007592
190,409.949,1.84297,2.07891,1.29644,0.00363,0.54967,0.53244,0.50473,0.5036,0.23233,0.40712,0.41009,0.33247,0.12484,1.90257,2.31053,1.55194,0.00478,0,0.0007526,0.0007526,0.0007526
191,412.134,1.56729,1.6077,1.14159,0.00294,0.58598,0.53244,0.50473,0.5036,0.23233,0.40712,0.41009,0.33247,0.12484,1.90257,2.31053,1.55194,0.00478,0,0.000746,0.000746,0.000746
192,414.34,1.67383,2.04626,1.15475,0.00308,0.5407,0.53244,0.50473,0.5036,0.23233,0.40712,0.41009,0.33247,0.12484,1.90257,2.31053,1.55194,0.00478,0,0.0007394,0.0007394,0.0007394
193,416.518,1.62759,1.65742,1.08969,0.00303,0.47599,0.53244,0.50473,0.5036,0.23233,0.40712,0.41009,0.33247,0.12484,1.90257,2.31053,1.55194,0.00478,0,0.0007328,0.0007328,0.0007328
194,418.604,1.53915,1.75621,1.13578,0.0037,0.55442,0.55671,0.4858,0.49742,0.22931,0.40413,0.39432,0.31299,0.11967,1.92262,2.34907,1.53949,0.00469,0,0.0007262,0.0007262,0.0007262
195,420.808,1.59768,1.73105,1.10708,0.00324,0.53605,0.55671,0.4858,0.49742,0.22931,0.40413,0.39432,0.31299,0.11967,1.92262,2.34907,1.53949,0.00469,0,0.0007196,0.0007196,0.0007196
196,423.048,1.56503,1.69324,1.0301,0.00271,0.56082,0.55671,0.4858,0.49742,0.22931,0.40413,0.39432,0.31299,0.11967,1.92262,2.34907,1.53949,0.00469,0,0.000713,0.000713,0.000713
197,425.124,1.5433,1.93753,1.2798,0.00349,0.56288,0.55671,0.4858,0.49742,0.22931,0.40413,0.39432,0.31299,0.11967,1.92262,2.34907,1.53949,0.00469,0,0.0007064,0.0007064,0.0007064
198,427.352,1.64057,1.71731,1.07991,0.00289,0.52936,0.55197,0.50473,0.50811,0.22889,0.41128,0.39447,0.32485,0.12558,1.89664,2.34576,1.55173,0.00453,0,0.0006998,0.0006998,0.0006998
199,429.531,1.51309,1.72835,1.10205,0.00313,0.60229,0.55197,0.50473,0.50811,0.22889,0.41128,0.39447,0.32485,0.12558,1.89664,2.34576,1.55173,0.00453,0,0.0006932,0.0006932,0.0006932
200,431.659,1.53008,1.70343,1.13787,0.00278,0.50968,0.55197,0.50473,0.50811,0.22889,0.41128,0.39447,0.32485,0.12558,1.89664,2.34576,1.55173,0.00453,0,0.0006866,0.0006866,0.0006866
201,433.84,1.74469,2.03449,1.29889,0.00398,0.5759,0.55197,0.50473,0.50811,0.22889,0.41128,0.39447,0.32485,0.12558,1.89664,2.34576,1.55173,0.00453,0,0.00068,0.00068,0.00068
202,436.033,1.64926,1.87704,1.1448,0.00303,0.56011,0.51428,0.52439,0.50833,0.23837,0.4324,0.43979,0.37286,0.14211,1.90282,2.28077,1.5487,0.00464,0,0.0006734,0.0006734,0.0006734
203,438.032,1.55094,1.60736,1.21028,0.00337,0.48572,0.51428,0.52439,0.50833,0.23837,0.4324,0.43979,0.37286,0.14211,1.90282,2.28077,1.5487,0.00464,0,0.0006668,0.0006668,0.0006668
204,440.109,1.35199,1.5852,1.12191,0.00353,0.58187,0.51428,0.52439,0.50833,0.23837,0.4324,0.43979,0.37286,0.14211,1.90282,2.28077,1.5487,0.00464,0,0.0006602,0.0006602,0.0006602
205,442.08,1.47223,2.00553,1.2793,0.00384,0.56229,0.51428,0.52439,0.50833,0.23837,0.4324,0.43979,0.37286,0.14211,1.90282,2.28077,1.5487,0.00464,0,0.0006536,0.0006536,0.0006536
206,444.239,1.27996,1.4843,0.95812,0.00291,0.48411,0.48294,0.5489,0.50909,0.23782,0.41409,0.47319,0.38237,0.14678,1.89564,2.26025,1.55332,0.00468,0,0.000647,0.000647,0.000647
207,446.276,1.45941,1.69544,1.20072,0.00363,0.58403,0.48294,0.5489,0.50909,0.23782,0.41409,0.47319,0.38237,0.14678,1.89564,2.26025,1.55332,0.00468,0,0.0006404,0.0006404,0.0006404
208,448.546,1.75057,1.83136,1.14439,0.00285,0.53392,0.48294,0.5489,0.50909,0.23782,0.41409,0.47319,0.38237,0.14678,1.89564,2.26025,1.55332,0.00468,0,0.0006338,0.0006338,0.0006338
209,450.757,1.73197,1.94161,1.14285,0.0031,0.47074,0.48294,0.5489,0.50909,0.23782,0.41409,0.47319,0.38237,0.14678,1.89564,2.26025,1.55332,0.00468,0,0.0006272,0.0006272,0.0006272
210,452.944,1.46742,1.77061,1.066,0.00304,0.47135,0.54216,0.51176,0.5172,0.23903,0.44615,0.47634,0.38789,0.15335,1.90939,2.27128,1.51451,0.0048,0,0.0006206,0.0006206,0.0006206
211,455.079,1.61094,1.80877,1.18588,0.00332,0.53772,0.54216,0.51176,0.5172,0.23903,0.44615,0.47634,0.38789,0.15335,1.90939,2.27128,1.51451,0.0048,0,0.000614,0.000614,0.000614
212,457.037,1.52797,1.81261,1.27855,0.00377,0.5045,0.54216,0.51176,0.5172,0.23903,0.44615,0.47634,0.38789,0.15335,1.90939,2.27128,1.51451,0.0048,0,0.0006074,0.0006074,0.0006074
213,459.168,1.57928,1.65311,1.11183,0.00293,0.5191,0.54216,0.51176,0.5172,0.23903,0.44615,0.47634,0.38789,0.15335,1.90939,2.27128,1.51451,0.0048,0,0.0006008,0.0006008,0.0006008
214,461.27,1.42423,1.69155,1.0621,0.00298,0.5807,0.58201,0.5142,0.51905,0.24322,0.48745,0.43849,0.38898,0.1489,1.89273,2.26903,1.50016,0.00454,0,0.0005942,0.0005942,0.0005942
215,463.368,1.45102,1.53264,1.01667,0.00273,0.52456,0.58201,0.5142,0.51905,0.24322,0.48745,0.43849,0.38898,0.1489,1.89273,2.26903,1.50016,0.00454,0,0.0005876,0.0005876,0.0005876
216,465.557,1.48078,1.72249,1.0433,0.00277,0.48623,0.58201,0.5142,0.51905,0.24322,0.48745,0.43849,0.38898,0.1489,1.89273,2.26903,1.50016,0.00454,0,0.000581,0.000581,0.000581
217,467.667,1.54741,1.83433,1.17921,0.00382,0.54062,0.58201,0.5142,0.51905,0.24322,0.48745,0.43849,0.38898,0.1489,1.89273,2.26903,1.50016,0.00454,0,0.0005744,0.0005744,0.0005744
218,470.038,1.63425,1.64158,1.06642,0.00261,0.50291,0.57366,0.5136,0.51577,0.24482,0.48592,0.45426,0.39522,0.15149,1.90521,2.269,1.46407,0.00496,0,0.0005678,0.0005678,0.0005678
219,472.307,1.6241,1.88062,1.13642,0.00306,0.52018,0.57366,0.5136,0.51577,0.24482,0.48592,0.45426,0.39522,0.15149,1.90521,2.269,1.46407,0.00496,0,0.0005612,0.0005612,0.0005612
220,474.461,1.63153,1.69003,1.07194,0.00283,0.56612,0.57366,0.5136,0.51577,0.24482,0.48592,0.45426,0.39522,0.15149,1.90521,2.269,1.46407,0.00496,0,0.0005546,0.0005546,0.0005546
221,476.642,1.52783,1.70978,1.06803,0.00306,0.47342,0.57366,0.5136,0.51577,0.24482,0.48592,0.45426,0.39522,0.15149,1.90521,2.269,1.46407,0.00496,0,0.000548,0.000548,0.000548
222,479.132,1.86105,1.89954,1.19635,0.00272,0.49348,0.57724,0.50395,0.51043,0.24642,0.4913,0.43218,0.38658,0.14843,1.89542,2.2444,1.46415,0.00478,0,0.0005414,0.0005414,0.0005414
223,481.077,1.46904,1.59774,1.10964,0.0032,0.49757,0.57724,0.50395,0.51043,0.24642,0.4913,0.43218,0.38658,0.14843,1.89542,2.2444,1.46415,0.00478,0,0.0005348,0.0005348,0.0005348
224,483.142,1.61942,1.6,1.11947,0.00303,0.4754,0.57724,0.50395,0.51043,0.24642,0.4913,0.43218,0.38658,0.14843,1.89542,2.2444,1.46415,0.00478,0,0.0005282,0.0005282,0.0005282
225,485.416,1.64544,1.81516,1.04531,0.00272,0.52034,0.57724,0.50395,0.51043,0.24642,0.4913,0.43218,0.38658,0.14843,1.89542,2.2444,1.46415,0.00478,0,0.0005216,0.0005216,0.0005216
226,487.547,1.60637,1.86325,1.11129,0.00299,0.51731,0.56224,0.51104,0.50291,0.23937,0.46769,0.43218,0.38083,0.14361,1.89838,2.24068,1.47325,0.00478,0,0.000515,0.000515,0.000515
227,489.868,1.68918,1.8821,1.0989,0.0027,0.65206,0.56224,0.51104,0.50291,0.23937,0.46769,0.43218,0.38083,0.14361,1.89838,2.24068,1.47325,0.00478,0,0.0005084,0.0005084,0.0005084
228,492.098,1.63054,1.73813,1.13037,0.00316,0.53298,0.56224,0.51104,0.50291,0.23937,0.46769,0.43218,0.38083,0.14361,1.89838,2.24068,1.47325,0.00478,0,0.0005018,0.0005018,0.0005018
229,494.18,1.4479,1.49693,0.95547,0.00269,0.51743,0.56224,0.51104,0.50291,0.23937,0.46769,0.43218,0.38083,0.14361,1.89838,2.24068,1.47325,0.00478,0,0.0004952,0.0004952,0.0004952
230,496.189,1.36507,1.6069,1.15581,0.00344,0.61568,0.61544,0.47319,0.50628,0.2378,0.48754,0.4511,0.38806,0.14443,1.91988,2.23449,1.47578,0.00481,0,0.0004886,0.0004886,0.0004886
231,498.151,1.18039,1.5595,1.22494,0.00334,0.46429,0.61544,0.47319,0.50628,0.2378,0.48754,0.4511,0.38806,0.14443,1.91988,2.23449,1.47578,0.00481,0,0.000482,0.000482,0.000482
232,500.387,1.35024,1.5322,1.00473,0.00243,0.5374,0.61544,0.47319,0.50628,0.2378,0.48754,0.4511,0.38806,0.14443,1.91988,2.23449,1.47578,0.00481,0,0.0004754,0.0004754,0.0004754
233,502.517,1.53898,1.82825,1.09202,0.00298,0.49994,0.61544,0.47319,0.50628,0.2378,0.48754,0.4511,0.38806,0.14443,1.91988,2.23449,1.47578,0.00481,0,0.0004688,0.0004688,0.0004688
234,504.652,1.34203,1.67265,1.00843,0.00296,0.56531,0.63706,0.4795,0.51057,0.23726,0.48277,0.44461,0.38548,0.14592,1.91541,2.24703,1.49176,0.00479,0,0.0004622,0.0004622,0.0004622
235,506.764,1.56531,1.55687,1.04541,0.00295,0.53936,0.63706,0.4795,0.51057,0.23726,0.48277,0.44461,0.38548,0.14592,1.91541,2.24703,1.49176,0.00479,0,0.0004556,0.0004556,0.0004556
236,509.103,1.42175,1.71877,1.0907,0.00256,0.58607,0.63706,0.4795,0.51057,0.23726,0.48277,0.44461,0.38548,0.14592,1.91541,2.24703,1.49176,0.00479,0,0.000449,0.000449,0.000449
237,511.148,1.28811,1.37648,1.07096,0.00309,0.48081,0.63706,0.4795,0.51057,0.23726,0.48277,0.44461,0.38548,0.14592,1.91541,2.24703,1.49176,0.00479,0,0.0004424,0.0004424,0.0004424
238,513.255,1.2319,1.56221,1.03318,0.00321,0.52903,0.63888,0.4795,0.51136,0.24034,0.48957,0.42271,0.39111,0.14619,1.90914,2.26328,1.50232,0.00475,0,0.0004358,0.0004358,0.0004358
239,515.123,1.23817,1.62559,1.28333,0.00415,0.48333,0.63888,0.4795,0.51136,0.24034,0.48957,0.42271,0.39111,0.14619,1.90914,2.26328,1.50232,0.00475,0,0.0004292,0.0004292,0.0004292
240,517.353,1.54282,1.77792,1.03943,0.00276,0.54186,0.63888,0.4795,0.51136,0.24034,0.48957,0.42271,0.39111,0.14619,1.90914,2.26328,1.50232,0.00475,0,0.0004226,0.0004226,0.0004226
241,519.58,1.4985,1.73593,0.97194,0.00254,0.5167,0.63888,0.4795,0.51136,0.24034,0.48957,0.42271,0.39111,0.14619,1.90914,2.26328,1.50232,0.00475,0,0.000416,0.000416,0.000416
242,521.808,1.56598,1.67648,1.04007,0.00282,0.46537,0.59161,0.49211,0.50681,0.23891,0.46548,0.43218,0.37823,0.14572,1.90404,2.27082,1.5084,0.00479,0,0.0004094,0.0004094,0.0004094
243,523.822,1.28664,1.74117,1.0299,0.003,0.50336,0.59161,0.49211,0.50681,0.23891,0.46548,0.43218,0.37823,0.14572,1.90404,2.27082,1.5084,0.00479,0,0.0004028,0.0004028,0.0004028
244,525.912,1.4007,1.69359,1.03404,0.00304,0.58798,0.59161,0.49211,0.50681,0.23891,0.46548,0.43218,0.37823,0.14572,1.90404,2.27082,1.5084,0.00479,0,0.0003962,0.0003962,0.0003962
245,528.071,1.55077,1.92399,1.07855,0.00272,0.58349,0.59161,0.49211,0.50681,0.23891,0.46548,0.43218,0.37823,0.14572,1.90404,2.27082,1.5084,0.00479,0,0.0003896,0.0003896,0.0003896
246,530.272,1.38747,1.58556,0.96377,0.00271,0.55895,0.58603,0.49527,0.51122,0.23809,0.47094,0.41325,0.37264,0.14734,1.90094,2.26915,1.51119,0.00481,0,0.000383,0.000383,0.000383
247,532.495,1.34009,1.68335,0.97755,0.00274,0.57758,0.58603,0.49527,0.51122,0.23809,0.47094,0.41325,0.37264,0.14734,1.90094,2.26915,1.51119,0.00481,0,0.0003764,0.0003764,0.0003764
