epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
124,434.96,1.35603,1.76638,1.7674,0.00423,0.59918,0.57374,0.53312,0.55633,0.30258,0.52009,0.4858,0.48206,0.2087,1.31721,1.62643,1.76049,0.00619,0,0.0011882,0.0011882,0.0011882
125,438.678,1.45924,1.76677,1.54415,0.00321,0.6793,0.57374,0.53312,0.55633,0.30258,0.52009,0.4858,0.48206,0.2087,1.31721,1.62643,1.76049,0.00619,0,0.0011816,0.0011816,0.0011816
126,441.896,1.2856,1.69785,2.22695,0.00525,0.60181,0.60421,0.51735,0.5575,0.30457,0.53045,0.46057,0.46691,0.20475,1.35138,1.59521,1.73204,0.00744,0,0.001175,0.001175,0.001175
127,445.198,1.40585,1.7031,1.58542,0.00407,0.65333,0.60421,0.51735,0.5575,0.30457,0.53045,0.46057,0.46691,0.20475,1.35138,1.59521,1.73204,0.00744,0,0.0011684,0.0011684,0.0011684
128,448.89,1.4871,1.67803,1.82374,0.0038,0.56579,0.60421,0.51735,0.5575,0.30457,0.53045,0.46057,0.46691,0.20475,1.35138,1.59521,1.73204,0.00744,0,0.0011618,0.0011618,0.0011618
129,452.235,1.43333,1.78211,1.77394,0.00466,0.5975,0.60421,0.51735,0.5575,0.30457,0.53045,0.46057,0.46691,0.20475,1.35138,1.59521,1.73204,0.00744,0,0.0011552,0.0011552,0.0011552
130,455.705,1.5577,2.10509,1.81534,0.0044,0.58121,0.552,0.53628,0.53231,0.28903,0.51201,0.42271,0.44014,0.18907,1.31635,1.60496,1.77973,0.0063,0,0.0011486,0.0011486,0.0011486
131,458.954,1.21766,1.53704,1.98972,0.00513,0.56887,0.552,0.53628,0.53231,0.28903,0.51201,0.42271,0.44014,0.18907,1.31635,1.60496,1.77973,0.0063,0,0.001142,0.001142,0.001142
132,462.38,1.29487,1.63935,1.74946,0.0051,0.60606,0.552,0.53628,0.53231,0.28903,0.51201,0.42271,0.44014,0.18907,1.31635,1.60496,1.77973,0.0063,0,0.0011354,0.0011354,0.0011354
133,466.052,1.38277,1.77124,1.62724,0.00341,0.64589,0.552,0.53628,0.53231,0.28903,0.51201,0.42271,0.44014,0.18907,1.31635,1.60496,1.77973,0.0063,0,0.0011288,0.0011288,0.0011288
134,469.363,1.37329,1.70555,1.71863,0.00407,0.59022,0.54928,0.52668,0.51022,0.27893,0.4967,0.44479,0.42544,0.18425,1.30211,1.62276,1.8611,0.00678,0,0.0011222,0.0011222,0.0011222
135,472.885,1.57733,1.84613,1.74635,0.00437,0.68135,0.54928,0.52668,0.51022,0.27893,0.4967,0.44479,0.42544,0.18425,1.30211,1.62276,1.8611,0.00678,0,0.0011156,0.0011156,0.0011156
136,476.494,1.36452,1.70778,1.6687,0.00387,0.58153,0.54928,0.52668,0.51022,0.27893,0.4967,0.44479,0.42544,0.18425,1.30211,1.62276,1.8611,0.00678,0,0.001109,0.001109,0.001109
137,480.058,1.34888,1.77213,1.53804,0.00339,0.62867,0.54928,0.52668,0.51022,0.27893,0.4967,0.44479,0.42544,0.18425,1.30211,1.62276,1.8611,0.00678,0,0.0011024,0.0011024,0.0011024
138,483.244,1.18271,1.56392,1.94837,0.00442,0.53041,0.48783,0.56487,0.54459,0.30609,0.43062,0.49863,0.46425,0.21662,1.19396,1.63666,1.78819,0.00498,0,0.0010958,0.0010958,0.0010958
139,486.716,1.28633,1.52737,1.52579,0.00349,0.55731,0.48783,0.56487,0.54459,0.30609,0.43062,0.49863,0.46425,0.21662,1.19396,1.63666,1.78819,0.00498,0,0.0010892,0.0010892,0.0010892
140,490.418,1.34929,1.69994,1.69603,0.00385,0.68523,0.48783,0.56487,0.54459,0.30609,0.43062,0.49863,0.46425,0.21662,1.19396,1.63666,1.78819,0.00498,0,0.0010826,0.0010826,0.0010826
141,493.448,1.35424,1.76406,2.39644,0.00617,0.63369,0.48783,0.56487,0.54459,0.30609,0.43062,0.49863,0.46425,0.21662,1.19396,1.63666,1.78819,0.00498,0,0.001076,0.001076,0.001076
142,497.082,1.41235,1.71449,1.75157,0.00416,0.56752,0.50254,0.5836,0.56227,0.31437,0.45566,0.53628,0.48378,0.22213,1.31601,1.56837,1.62437,0.0067,0,0.0010694,0.0010694,0.0010694
143,500.695,1.48186,1.88079,1.52735,0.00358,0.61926,0.50254,0.5836,0.56227,0.31437,0.45566,0.53628,0.48378,0.22213,1.31601,1.56837,1.62437,0.0067,0,0.0010628,0.0010628,0.0010628
144,504.219,1.19853,1.57028,1.47471,0.00302,0.57147,0.50254,0.5836,0.56227,0.31437,0.45566,0.53628,0.48378,0.22213,1.31601,1.56837,1.62437,0.0067,0,0.0010562,0.0010562,0.0010562
145,507.797,1.2325,1.63526,1.55951,0.00418,0.62884,0.50254,0.5836,0.56227,0.31437,0.45566,0.53628,0.48378,0.22213,1.31601,1.56837,1.62437,0.0067,0,0.0010496,0.0010496,0.0010496
146,511.51,1.46363,1.86645,1.7101,0.00414,0.57632,0.52489,0.59621,0.57493,0.31672,0.46992,0.54812,0.48297,0.2197,1.32791,1.55999,1.6604,0.00669,0,0.001043,0.001043,0.001043
147,515.022,1.20386,1.61298,1.37472,0.00328,0.50184,0.52489,0.59621,0.57493,0.31672,0.46992,0.54812,0.48297,0.2197,1.32791,1.55999,1.6604,0.00669,0,0.0010364,0.0010364,0.0010364
148,518.144,1.14922,1.48639,1.8106,0.00451,0.48443,0.52489,0.59621,0.57493,0.31672,0.46992,0.54812,0.48297,0.2197,1.32791,1.55999,1.6604,0.00669,0,0.0010298,0.0010298,0.0010298
149,521.583,1.36732,1.65798,1.68068,0.00431,0.61424,0.52489,0.59621,0.57493,0.31672,0.46992,0.54812,0.48297,0.2197,1.32791,1.55999,1.6604,0.00669,0,0.0010232,0.0010232,0.0010232
150,524.802,1.25773,1.69208,1.74785,0.00433,0.50373,0.53802,0.6025,0.58258,0.31668,0.47041,0.52679,0.48641,0.21972,1.30837,1.57632,1.65019,0.00638,0,0.0010166,0.0010166,0.0010166
151,528.17,1.29491,1.79784,2.02365,0.00558,0.67825,0.53802,0.6025,0.58258,0.31668,0.47041,0.52679,0.48641,0.21972,1.30837,1.57632,1.65019,0.00638,0,0.00101,0.00101,0.00101
152,531.792,1.31126,1.67515,1.52766,0.00461,0.60385,0.53802,0.6025,0.58258,0.31668,0.47041,0.52679,0.48641,0.21972,1.30837,1.57632,1.65019,0.00638,0,0.0010034,0.0010034,0.0010034
153,535.41,1.38189,1.72986,1.49987,0.00319,0.59242,0.53802,0.6025,0.58258,0.31668,0.47041,0.52679,0.48641,0.21972,1.30837,1.57632,1.65019,0.00638,0,0.0009968,0.0009968,0.0009968
154,538.613,1.39573,1.94032,1.66703,0.00439,0.55813,0.55847,0.5836,0.57238,0.30955,0.48904,0.5205,0.49111,0.22117,1.30467,1.56231,1.60346,0.0068,0,0.0009902,0.0009902,0.0009902
155,542.573,1.56028,1.79354,1.45038,0.00313,0.63927,0.55847,0.5836,0.57238,0.30955,0.48904,0.5205,0.49111,0.22117,1.30467,1.56231,1.60346,0.0068,0,0.0009836,0.0009836,0.0009836
156,545.899,1.24246,1.5842,1.51852,0.00412,0.57012,0.55847,0.5836,0.57238,0.30955,0.48904,0.5205,0.49111,0.22117,1.30467,1.56231,1.60346,0.0068,0,0.000977,0.000977,0.000977
157,549.377,1.27523,1.75313,1.79622,0.00463,0.56332,0.55847,0.5836,0.57238,0.30955,0.48904,0.5205,0.49111,0.22117,1.30467,1.56231,1.60346,0.0068,0,0.0009704,0.0009704,0.0009704
158,552.954,1.54386,1.84061,1.43438,0.00289,0.61435,0.55135,0.60252,0.57693,0.31543,0.50503,0.51104,0.50004,0.23065,1.29078,1.58083,1.5442,0.00647,0,0.0009638,0.0009638,0.0009638
159,556.339,1.4295,1.81645,1.41186,0.00327,0.55124,0.55135,0.60252,0.57693,0.31543,0.50503,0.51104,0.50004,0.23065,1.29078,1.58083,1.5442,0.00647,0,0.0009572,0.0009572,0.0009572
160,559.776,1.32384,1.81539,1.48123,0.00374,0.71397,0.55135,0.60252,0.57693,0.31543,0.50503,0.51104,0.50004,0.23065,1.29078,1.58083,1.5442,0.00647,0,0.0009506,0.0009506,0.0009506
161,563.692,1.53529,2.03165,1.50958,0.00319,0.5958,0.55135,0.60252,0.57693,0.31543,0.50503,0.51104,0.50004,0.23065,1.29078,1.58083,1.5442,0.00647,0,0.000944,0.000944,0.000944
162,567.115,1.32066,1.633,1.78523,0.00482,0.49969,0.54942,0.6116,0.57713,0.32271,0.52166,0.54699,0.50405,0.23043,1.26595,1.59976,1.65167,0.0064,0,0.0009374,0.0009374,0.0009374
163,570.486,1.38751,1.58323,1.60369,0.00427,0.58446,0.54942,0.6116,0.57713,0.32271,0.52166,0.54699,0.50405,0.23043,1.26595,1.59976,1.65167,0.0064,0,0.0009308,0.0009308,0.0009308
164,573.994,1.43996,1.85153,1.65333,0.00393,0.62181,0.54942,0.6116,0.57713,0.32271,0.52166,0.54699,0.50405,0.23043,1.26595,1.59976,1.65167,0.0064,0,0.0009242,0.0009242,0.0009242
165,577.036,1.05428,1.49914,1.82961,0.00455,0.61305,0.54942,0.6116,0.57713,0.32271,0.52166,0.54699,0.50405,0.23043,1.26595,1.59976,1.65167,0.0064,0,0.0009176,0.0009176,0.0009176
166,580.258,1.10062,1.39121,1.57132,0.00497,0.59955,0.5529,0.60883,0.56882,0.31754,0.49591,0.5617,0.49224,0.22745,1.26685,1.61191,1.64103,0.00621,0,0.000911,0.000911,0.000911
167,583.421,1.34271,1.65421,1.54209,0.00374,0.52192,0.5529,0.60883,0.56882,0.31754,0.49591,0.5617,0.49224,0.22745,1.26685,1.61191,1.64103,0.00621,0,0.0009044,0.0009044,0.0009044
168,587.189,1.4008,1.84402,1.47264,0.00285,0.55843,0.5529,0.60883,0.56882,0.31754,0.49591,0.5617,0.49224,0.22745,1.26685,1.61191,1.64103,0.00621,0,0.0008978,0.0008978,0.0008978
169,590.785,1.29559,1.6779,1.80983,0.00363,0.64098,0.5529,0.60883,0.56882,0.31754,0.49591,0.5617,0.49224,0.22745,1.26685,1.61191,1.64103,0.00621,0,0.0008912,0.0008912,0.0008912
170,594.529,1.46537,1.95836,1.48206,0.00331,0.60965,0.57369,0.58675,0.5772,0.31434,0.53402,0.54259,0.50658,0.23564,1.29633,1.56605,1.60169,0.00734,0,0.0008846,0.0008846,0.0008846
171,598.182,1.25215,1.61615,1.56358,0.00428,0.66699,0.57369,0.58675,0.5772,0.31434,0.53402,0.54259,0.50658,0.23564,1.29633,1.56605,1.60169,0.00734,0,0.000878,0.000878,0.000878
172,601.602,1.41107,1.66903,1.40869,0.00312,0.52892,0.57369,0.58675,0.5772,0.31434,0.53402,0.54259,0.50658,0.23564,1.29633,1.56605,1.60169,0.00734,0,0.0008714,0.0008714,0.0008714
173,605.058,1.27505,1.62009,1.43449,0.00362,0.55958,0.57369,0.58675,0.5772,0.31434,0.53402,0.54259,0.50658,0.23564,1.29633,1.56605,1.60169,0.00734,0,0.0008648,0.0008648,0.0008648
174,608.35,1.13445,1.61848,1.747,0.00561,0.52153,0.57241,0.56467,0.57322,0.31234,0.52444,0.51735,0.50553,0.2243,1.29699,1.55303,1.58441,0.00785,0,0.0008582,0.0008582,0.0008582
175,612.058,1.18054,1.46031,1.35341,0.00323,0.53745,0.57241,0.56467,0.57322,0.31234,0.52444,0.51735,0.50553,0.2243,1.29699,1.55303,1.58441,0.00785,0,0.0008516,0.0008516,0.0008516
176,615.281,1.27182,1.70087,1.47129,0.00386,0.63451,0.57241,0.56467,0.57322,0.31234,0.52444,0.51735,0.50553,0.2243,1.29699,1.55303,1.58441,0.00785,0,0.000845,0.000845,0.000845
177,618.804,1.4138,1.67265,1.45508,0.00354,0.52847,0.57241,0.56467,0.57322,0.31234,0.52444,0.51735,0.50553,0.2243,1.29699,1.55303,1.58441,0.00785,0,0.0008384,0.0008384,0.0008384
178,622.206,1.28493,1.61656,1.68022,0.00451,0.56931,0.56302,0.55205,0.57947,0.31465,0.46146,0.54574,0.4894,0.21089,1.28956,1.56259,1.61769,0.008,0,0.0008318,0.0008318,0.0008318
179,625.635,1.34606,1.69518,1.6501,0.00485,0.78821,0.56302,0.55205,0.57947,0.31465,0.46146,0.54574,0.4894,0.21089,1.28956,1.56259,1.61769,0.008,0,0.0008252,0.0008252,0.0008252
180,628.941,1.29367,1.86947,1.50884,0.00368,0.56548,0.56302,0.55205,0.57947,0.31465,0.46146,0.54574,0.4894,0.21089,1.28956,1.56259,1.61769,0.008,0,0.0008186,0.0008186,0.0008186
181,632.397,1.12967,1.50058,1.31868,0.00311,0.51339,0.56302,0.55205,0.57947,0.31465,0.46146,0.54574,0.4894,0.21089,1.28956,1.56259,1.61769,0.008,0,0.000812,0.000812,0.000812
182,636.101,1.40289,1.78376,1.37848,0.00309,0.6646,0.59983,0.54574,0.5846,0.31882,0.51384,0.4795,0.47299,0.19246,1.31181,1.54634,1.58568,0.00755,0,0.0008054,0.0008054,0.0008054
183,639.304,1.15895,1.47659,1.37463,0.0039,0.50915,0.59983,0.54574,0.5846,0.31882,0.51384,0.4795,0.47299,0.19246,1.31181,1.54634,1.58568,0.00755,0,0.0007988,0.0007988,0.0007988
184,642.785,1.23307,1.64058,1.62655,0.00399,0.57439,0.59983,0.54574,0.5846,0.31882,0.51384,0.4795,0.47299,0.19246,1.31181,1.54634,1.58568,0.00755,0,0.0007922,0.0007922,0.0007922
185,646.326,1.53012,1.96036,1.72561,0.004,0.59547,0.59983,0.54574,0.5846,0.31882,0.51384,0.4795,0.47299,0.19246,1.31181,1.54634,1.58568,0.00755,0,0.0007856,0.0007856,0.0007856
186,649.721,1.31361,1.72376,1.45811,0.00341,0.55204,0.5634,0.58991,0.58366,0.3265,0.50993,0.50158,0.47434,0.19904,1.25573,1.53711,1.58191,0.00595,0,0.000779,0.000779,0.000779
187,653.411,1.5265,1.83619,1.45375,0.00334,0.57205,0.5634,0.58991,0.58366,0.3265,0.50993,0.50158,0.47434,0.19904,1.25573,1.53711,1.58191,0.00595,0,0.0007724,0.0007724,0.0007724
188,656.951,1.28625,1.70625,1.56493,0.00359,0.64786,0.5634,0.58991,0.58366,0.3265,0.50993,0.50158,0.47434,0.19904,1.25573,1.53711,1.58191,0.00595,0,0.0007658,0.0007658,0.0007658
189,660.777,1.28773,1.6384,1.21997,0.00261,0.54204,0.5634,0.58991,0.58366,0.3265,0.50993,0.50158,0.47434,0.19904,1.25573,1.53711,1.58191,0.00595,0,0.0007592,0.0007592,0.0007592
190,664.217,1.3149,1.59281,1.74063,0.00434,0.54749,0.54861,0.58991,0.58066,0.3271,0.49585,0.53676,0.48631,0.21849,1.24785,1.52578,1.57989,0.00489,0,0.0007526,0.0007526,0.0007526
191,667.746,1.23176,1.64613,1.38753,0.00359,0.56758,0.54861,0.58991,0.58066,0.3271,0.49585,0.53676,0.48631,0.21849,1.24785,1.52578,1.57989,0.00489,0,0.000746,0.000746,0.000746
192,671.34,1.32164,1.74917,1.34586,0.00362,0.57266,0.54861,0.58991,0.58066,0.3271,0.49585,0.53676,0.48631,0.21849,1.24785,1.52578,1.57989,0.00489,0,0.0007394,0.0007394,0.0007394
193,674.947,1.33908,1.53536,1.2618,0.00291,0.47664,0.54861,0.58991,0.58066,0.3271,0.49585,0.53676,0.48631,0.21849,1.24785,1.52578,1.57989,0.00489,0,0.0007328,0.0007328,0.0007328
194,678.437,1.22822,1.57792,1.56464,0.00492,0.57015,0.5459,0.59621,0.57522,0.32186,0.48814,0.53312,0.48121,0.21513,1.24317,1.52278,1.5472,0.00495,0,0.0007262,0.0007262,0.0007262
195,681.899,1.36464,1.78416,1.32939,0.0031,0.56059,0.5459,0.59621,0.57522,0.32186,0.48814,0.53312,0.48121,0.21513,1.24317,1.52278,1.5472,0.00495,0,0.0007196,0.0007196,0.0007196
196,685.584,1.18742,1.55657,1.36567,0.00356,0.58492,0.5459,0.59621,0.57522,0.32186,0.48814,0.53312,0.48121,0.21513,1.24317,1.52278,1.5472,0.00495,0,0.000713,0.000713,0.000713
197,689.041,1.18662,1.65445,1.63621,0.00444,0.56941,0.5459,0.59621,0.57522,0.32186,0.48814,0.53312,0.48121,0.21513,1.24317,1.52278,1.5472,0.00495,0,0.0007064,0.0007064,0.0007064
198,692.64,1.26891,1.58482,1.39431,0.00366,0.53881,0.55876,0.5836,0.58216,0.32033,0.4894,0.53215,0.47591,0.20762,1.25484,1.51532,1.51217,0.00513,0,0.0006998,0.0006998,0.0006998
199,696.195,1.24275,1.52851,1.32854,0.00353,0.59235,0.55876,0.5836,0.58216,0.32033,0.4894,0.53215,0.47591,0.20762,1.25484,1.51532,1.51217,0.00513,0,0.0006932,0.0006932,0.0006932
200,699.821,1.40257,1.60041,1.27024,0.00289,0.51191,0.55876,0.5836,0.58216,0.32033,0.4894,0.53215,0.47591,0.20762,1.25484,1.51532,1.51217,0.00513,0,0.0006866,0.0006866,0.0006866
201,703.362,1.39454,1.59451,2.37584,0.01262,0.57976,0.55876,0.5836,0.58216,0.32033,0.4894,0.53215,0.47591,0.20762,1.25484,1.51532,1.51217,0.00513,0,0.00068,0.00068,0.00068
202,706.954,1.18442,1.56222,1.76077,0.00539,0.58658,0.57649,0.57098,0.59189,0.32008,0.49059,0.50128,0.46415,0.20125,1.25773,1.52355,1.54491,0.00485,0,0.0006734,0.0006734,0.0006734
203,710.203,1.02866,1.30911,1.67223,0.00462,0.44983,0.57649,0.57098,0.59189,0.32008,0.49059,0.50128,0.46415,0.20125,1.25773,1.52355,1.54491,0.00485,0,0.0006668,0.0006668,0.0006668
204,713.417,1.18162,1.53954,1.30539,0.00409,0.59103,0.57649,0.57098,0.59189,0.32008,0.49059,0.50128,0.46415,0.20125,1.25773,1.52355,1.54491,0.00485,0,0.0006602,0.0006602,0.0006602
205,716.473,1.2577,1.76752,1.54074,0.0038,0.54787,0.57649,0.57098,0.59189,0.32008,0.49059,0.50128,0.46415,0.20125,1.25773,1.52355,1.54491,0.00485,0,0.0006536,0.0006536,0.0006536
206,719.997,1.12443,1.46818,1.28632,0.00352,0.50487,0.559,0.63979,0.58815,0.31889,0.48484,0.55836,0.46089,0.20212,1.25888,1.54714,1.55262,0.00549,0,0.000647,0.000647,0.000647
207,723.271,1.26062,1.6398,1.36831,0.00364,0.57278,0.559,0.63979,0.58815,0.31889,0.48484,0.55836,0.46089,0.20212,1.25888,1.54714,1.55262,0.00549,0,0.0006404,0.0006404,0.0006404
208,727.082,1.43143,1.87306,1.36602,0.00296,0.53899,0.559,0.63979,0.58815,0.31889,0.48484,0.55836,0.46089,0.20212,1.25888,1.54714,1.55262,0.00549,0,0.0006338,0.0006338,0.0006338
209,730.728,1.39879,1.65034,1.35356,0.00303,0.48275,0.559,0.63979,0.58815,0.31889,0.48484,0.55836,0.46089,0.20212,1.25888,1.54714,1.55262,0.00549,0,0.0006272,0.0006272,0.0006272
210,734.183,1.18338,1.47485,1.40056,0.00342,0.50337,0.5525,0.64669,0.59129,0.32169,0.48512,0.56782,0.46962,0.20967,1.20497,1.55264,1.55324,0.00525,0,0.0006206,0.0006206,0.0006206
211,737.616,1.18734,1.5604,1.62583,0.00493,0.53728,0.5525,0.64669,0.59129,0.32169,0.48512,0.56782,0.46962,0.20967,1.20497,1.55264,1.55324,0.00525,0,0.000614,0.000614,0.000614
212,740.707,1.23923,1.44399,1.45807,0.00427,0.47339,0.5525,0.64669,0.59129,0.32169,0.48512,0.56782,0.46962,0.20967,1.20497,1.55264,1.55324,0.00525,0,0.0006074,0.0006074,0.0006074
213,744.187,1.37026,1.50906,1.80936,0.00641,0.52088,0.5525,0.64669,0.59129,0.32169,0.48512,0.56782,0.46962,0.20967,1.20497,1.55264,1.55324,0.00525,0,0.0006008,0.0006008,0.0006008
214,747.525,1.04642,1.51876,1.44921,0.00437,0.57804,0.57124,0.62145,0.58918,0.325,0.51354,0.56782,0.49702,0.22493,1.18077,1.52931,1.56349,0.00495,0,0.0005942,0.0005942,0.0005942
215,750.824,1.23424,1.63995,1.27907,0.00356,0.5177,0.57124,0.62145,0.58918,0.325,0.51354,0.56782,0.49702,0.22493,1.18077,1.52931,1.56349,0.00495,0,0.0005876,0.0005876,0.0005876
216,754.411,1.22326,1.47717,1.18331,0.00288,0.51595,0.57124,0.62145,0.58918,0.325,0.51354,0.56782,0.49702,0.22493,1.18077,1.52931,1.56349,0.00495,0,0.000581,0.000581,0.000581
217,757.892,1.30744,1.6271,1.33212,0.00404,0.55001,0.57124,0.62145,0.58918,0.325,0.51354,0.56782,0.49702,0.22493,1.18077,1.52931,1.56349,0.00495,0,0.0005744,0.0005744,0.0005744
218,761.734,1.13594,1.42357,1.2812,0.00323,0.49741,0.56949,0.62145,0.59273,0.32608,0.52345,0.57413,0.50563,0.22972,1.19195,1.52931,1.54515,0.00596,0,0.0005678,0.0005678,0.0005678
219,765.415,1.2811,1.72085,1.33432,0.00362,0.54202,0.56949,0.62145,0.59273,0.32608,0.52345,0.57413,0.50563,0.22972,1.19195,1.52931,1.54515,0.00596,0,0.0005612,0.0005612,0.0005612
220,768.798,1.35537,1.7791,1.30797,0.00308,0.56835,0.56949,0.62145,0.59273,0.32608,0.52345,0.57413,0.50563,0.22972,1.19195,1.52931,1.54515,0.00596,0,0.0005546,0.0005546,0.0005546
221,772.385,1.2996,1.6148,1.21726,0.00293,0.51395,0.56949,0.62145,0.59273,0.32608,0.52345,0.57413,0.50563,0.22972,1.19195,1.52931,1.54515,0.00596,0,0.000548,0.000548,0.000548
222,776.413,1.48642,1.73152,1.26477,0.00267,0.50283,0.60368,0.61505,0.59169,0.32679,0.52864,0.55521,0.49493,0.22072,1.16636,1.5193,1.60162,0.00499,0,0.0005414,0.0005414,0.0005414
223,779.549,1.14491,1.39826,1.66934,0.00564,0.49894,0.60368,0.61505,0.59169,0.32679,0.52864,0.55521,0.49493,0.22072,1.16636,1.5193,1.60162,0.00499,0,0.0005348,0.0005348,0.0005348
224,782.936,1.15815,1.47865,1.41979,0.00385,0.48356,0.60368,0.61505,0.59169,0.32679,0.52864,0.55521,0.49493,0.22072,1.16636,1.5193,1.60162,0.00499,0,0.0005282,0.0005282,0.0005282
225,786.653,1.29291,1.62614,1.23955,0.00315,0.54774,0.60368,0.61505,0.59169,0.32679,0.52864,0.55521,0.49493,0.22072,1.16636,1.5193,1.60162,0.00499,0,0.0005216,0.0005216,0.0005216
226,790.181,1.34826,1.54587,1.38669,0.00372,0.50837,0.58766,0.57546,0.58225,0.32022,0.51941,0.51104,0.48558,0.216,1.17337,1.52385,1.63838,0.0041,0,0.000515,0.000515,0.000515
227,794.06,1.42678,1.79222,1.25703,0.0029,0.63511,0.58766,0.57546,0.58225,0.32022,0.51941,0.51104,0.48558,0.216,1.17337,1.52385,1.63838,0.0041,0,0.0005084,0.0005084,0.0005084
228,797.628,1.13972,1.41518,1.29902,0.00344,0.53451,0.58766,0.57546,0.58225,0.32022,0.51941,0.51104,0.48558,0.216,1.17337,1.52385,1.63838,0.0041,0,0.0005018,0.0005018,0.0005018
229,801.055,1.17033,1.50677,1.36776,0.00395,0.51182,0.58766,0.57546,0.58225,0.32022,0.51941,0.51104,0.48558,0.216,1.17337,1.52385,1.63838,0.0041,0,0.0004952,0.0004952,0.0004952
230,804.306,1.19586,1.50624,1.26166,0.0036,0.63494,0.57163,0.60883,0.57932,0.31972,0.48924,0.52366,0.4657,0.20913,1.22118,1.50999,1.63683,0.00433,0,0.0004886,0.0004886,0.0004886
231,807.459,1.02924,1.34043,1.32752,0.0042,0.47479,0.57163,0.60883,0.57932,0.31972,0.48924,0.52366,0.4657,0.20913,1.22118,1.50999,1.63683,0.00433,0,0.000482,0.000482,0.000482
232,811.093,1.25357,1.50347,1.18258,0.00282,0.52287,0.57163,0.60883,0.57932,0.31972,0.48924,0.52366,0.4657,0.20913,1.22118,1.50999,1.63683,0.00433,0,0.0004754,0.0004754,0.0004754
233,814.56,1.29322,1.58384,1.38933,0.00352,0.51822,0.57163,0.60883,0.57932,0.31972,0.48924,0.52366,0.4657,0.20913,1.22118,1.50999,1.63683,0.00433,0,0.0004688,0.0004688,0.0004688
234,817.96,1.23414,1.54133,1.15428,0.00344,0.54469,0.57822,0.63091,0.59631,0.32516,0.48355,0.53943,0.47652,0.20932,1.19567,1.52288,1.6029,0.0043,0,0.0004622,0.0004622,0.0004622
235,821.479,1.30982,1.60598,1.4804,0.0041,0.55813,0.57822,0.63091,0.59631,0.32516,0.48355,0.53943,0.47652,0.20932,1.19567,1.52288,1.6029,0.0043,0,0.0004556,0.0004556,0.0004556
236,825.343,1.28375,1.61748,1.19612,0.0027,0.5653,0.57822,0.63091,0.59631,0.32516,0.48355,0.53943,0.47652,0.20932,1.19567,1.52288,1.6029,0.0043,0,0.000449,0.000449,0.000449
237,828.653,1.15862,1.5154,1.26415,0.00341,0.52712,0.57822,0.63091,0.59631,0.32516,0.48355,0.53943,0.47652,0.20932,1.19567,1.52288,1.6029,0.0043,0,0.0004424,0.0004424,0.0004424
238,831.963,1.13691,1.58428,1.2066,0.00365,0.54722,0.61491,0.60568,0.59745,0.3284,0.48338,0.5489,0.47408,0.21222,1.21046,1.54278,1.5393,0.00632,0,0.0004358,0.0004358,0.0004358
239,834.965,0.97271,1.35315,1.65043,0.00579,0.49135,0.61491,0.60568,0.59745,0.3284,0.48338,0.5489,0.47408,0.21222,1.21046,1.54278,1.5393,0.00632,0,0.0004292,0.0004292,0.0004292
240,838.583,1.16989,1.61097,1.34114,0.00393,0.57739,0.61491,0.60568,0.59745,0.3284,0.48338,0.5489,0.47408,0.21222,1.21046,1.54278,1.5393,0.00632,0,0.0004226,0.0004226,0.0004226
241,842.225,1.30989,1.55127,1.0102,0.00235,0.50967,0.61491,0.60568,0.59745,0.3284,0.48338,0.5489,0.47408,0.21222,1.21046,1.54278,1.5393,0.00632,0,0.000416,0.000416,0.000416
242,845.828,1.29588,1.46908,1.20536,0.00307,0.4665,0.59028,0.59621,0.59736,0.33028,0.506,0.54607,0.48702,0.22483,1.19285,1.55752,1.53688,0.00604,0,0.0004094,0.0004094,0.0004094
243,849.048,1.05139,1.47447,1.26243,0.00362,0.48299,0.59028,0.59621,0.59736,0.33028,0.506,0.54607,0.48702,0.22483,1.19285,1.55752,1.53688,0.00604,0,0.0004028,0.0004028,0.0004028
244,852.486,1.17369,1.49673,1.23419,0.00372,0.60546,0.59028,0.59621,0.59736,0.33028,0.506,0.54607,0.48702,0.22483,1.19285,1.55752,1.53688,0.00604,0,0.0003962,0.0003962,0.0003962
245,856.073,1.2568,1.69216,1.21272,0.00337,0.57212,0.59028,0.59621,0.59736,0.33028,0.506,0.54607,0.48702,0.22483,1.19285,1.55752,1.53688,0.00604,0,0.0003896,0.0003896,0.0003896
246,859.653,1.09982,1.43433,1.21599,0.00309,0.53433,0.59417,0.58991,0.59987,0.32882,0.52503,0.53701,0.48949,0.22762,1.19097,1.54208,1.54086,0.00584,0,0.000383,0.000383,0.000383
247,863.202,1.14691,1.48606,1.09312,0.00282,0.58073,0.59417,0.58991,0.59987,0.32882,0.52503,0.53701,0.48949,0.22762,1.19097,1.54208,1.54086,0.00584,0,0.0003764,0.0003764,0.0003764
248,867.191,1.22389,1.55076,1.13884,0.00268,0.55214,0.59417,0.58991,0.59987,0.32882,0.52503,0.53701,0.48949,0.22762,1.19097,1.54208,1.54086,0.00584,0,0.0003698,0.0003698,0.0003698
